Latitude,longitude,tree_dbh,status,health,spc_common,boroname
40.72457811,-73.99260141,18,Alive,Good,Callery pear,Manhattan
40.82079746,-73.94913493,4,Alive,Good,Callery pear,Manhattan
40.82087489,-73.95112155,3,Alive,Fair,black oak,Manhattan
40.74527505,-74.00622696,4,Dead,NA,NA,Manhattan
40.73506774,-73.98788757,7,Dead,NA,NA,Manhattan
40.74432171,-74.00547666,0,Stump,NA,NA,Manhattan
40.79217088,-73.94867674,3,Alive,Good,Japanese zelkova,Manhattan
40.78464654,-73.95170025,11,Alive,Good,Callery pear,Manhattan
40.73253826,-74.00047578,7,Alive,Good,Callery pear,Manhattan
40.78920824,-73.97473184,11,Alive,Good,Callery pear,Manhattan
40.82007974,-73.94966029,3,Alive,Good,Callery pear,Manhattan
40.82067101,-73.94482709,11,Alive,Poor,Chinese elm,Manhattan
40.82964929,-73.94787492,3,Dead,NA,NA,Manhattan
40.82992945,-73.9476683,3,Alive,Good,Chinese elm,Manhattan
40.78622268,-73.95301906,11,Alive,Good,Callery pear,Manhattan
40.7242261,-73.97935274,14,Alive,Fair,Callery pear,Manhattan
40.79235124,-73.94458295,11,Alive,Good,Callery pear,Manhattan
40.82860459,-73.94786334,3,Alive,Good,Callery pear,Manhattan
40.72399653,-73.97853788,10,Alive,Fair,Callery pear,Manhattan
40.74232467,-74.00638291,5,Alive,Good,Japanese zelkova,Manhattan
40.82059869,-73.94465763,5,Alive,Good,Chinese elm,Manhattan
40.87050721,-73.91651063,3,Alive,Fair,Japanese zelkova,Manhattan
40.78889942,-73.94839651,4,Alive,Fair,Japanese zelkova,Manhattan
40.75012129,-73.99653385,7,Alive,Fair,Callery pear,Manhattan
40.78608815,-73.95344032,8,Alive,Good,Callery pear,Manhattan
40.72468964,-73.98045421,5,Alive,Fair,Callery pear,Manhattan
40.78416078,-73.95205443,9,Alive,Good,Callery pear,Manhattan
40.82174754,-73.94423012,8,Alive,Good,Japanese zelkova,Manhattan
40.86282305,-73.92285311,6,Alive,Good,Japanese zelkova,Manhattan
40.81983939,-73.94983623,11,Alive,Good,Callery pear,Manhattan
40.76553315,-73.98230065,3,Dead,NA,NA,Manhattan
40.78103828,-73.94730151,17,Alive,Good,Chinese elm,Manhattan
40.84794148,-73.93676777,4,Alive,Fair,black oak,Manhattan
40.74160708,-74.00085706,2,Alive,Good,Japanese zelkova,Manhattan
40.86841539,-73.91639702,2,Dead,NA,NA,Manhattan
40.73769869,-73.99023365,7,Alive,Good,Callery pear,Manhattan
40.75749737,-73.96880568,6,Alive,Fair,Japanese zelkova,Manhattan
40.78855217,-73.94756963,0,Stump,NA,NA,Manhattan
40.75115015,-73.99705462,5,Alive,Fair,Japanese zelkova,Manhattan
40.72650097,-73.98308704,5,Alive,Fair,Callery pear,Manhattan
40.78472245,-73.95164505,10,Alive,Good,Callery pear,Manhattan
40.72478822,-73.98068846,4,Dead,NA,NA,Manhattan
40.75323917,-74.00712042,11,Alive,Good,Japanese zelkova,Manhattan
40.75333293,-74.00708423,10,Alive,Good,Japanese zelkova,Manhattan
40.75107465,-73.99687527,6,Alive,Good,Japanese zelkova,Manhattan
40.72787593,-74.00487948,8,Alive,Good,Chinese elm,Manhattan
40.72786513,-74.00476854,14,Alive,Good,Chinese elm,Manhattan
40.75376751,-73.97352577,6,Alive,Poor,Japanese zelkova,Manhattan
40.75080257,-73.99788572,8,Alive,Good,Callery pear,Manhattan
40.87092357,-73.91596477,14,Alive,Good,Callery pear,Manhattan
40.74981496,-73.99580225,6,Alive,Good,Callery pear,Manhattan
40.72670456,-73.98293875,8,Alive,Fair,Callery pear,Manhattan
40.74241524,-73.99188643,4,Alive,Good,Callery pear,Manhattan
40.80679124,-73.94188459,9,Alive,Good,Callery pear,Manhattan
40.81957886,-73.95362123,6,Alive,Good,Callery pear,Manhattan
40.7537336,-73.97344567,9,Alive,Good,Japanese zelkova,Manhattan
40.7887096,-73.94794451,13,Alive,Good,Japanese zelkova,Manhattan
40.7278944,-74.00506915,3,Alive,Good,Japanese zelkova,Manhattan
40.82164193,-73.94432764,11,Alive,Good,Japanese zelkova,Manhattan
40.76483725,-73.98261034,3,Dead,NA,NA,Manhattan
40.78117568,-73.94762902,15,Alive,Fair,Chinese elm,Manhattan
40.73262018,-74.00041702,10,Alive,Good,mulberry,Manhattan
40.73411564,-73.99724779,6,Alive,Good,Callery pear,Manhattan
40.75073037,-73.99771304,10,Alive,Good,Callery pear,Manhattan
40.87020859,-73.91887655,7,Alive,Good,Japanese zelkova,Manhattan
40.79332455,-73.9468971,5,Alive,Good,Chinese elm,Manhattan
40.84790411,-73.93667934,4,Dead,NA,NA,Manhattan
40.80682536,-73.94131673,7,Alive,Good,Callery pear,Manhattan
40.81988688,-73.94980147,8,Alive,Fair,Callery pear,Manhattan
40.78841704,-73.94724786,4,Alive,Poor,Callery pear,Manhattan
40.80659413,-73.94203053,9,Alive,Good,Callery pear,Manhattan
40.82189645,-73.94832134,10,Alive,Fair,Callery pear,Manhattan
40.72542744,-73.98192487,8,Alive,Good,tree of heaven,Manhattan
40.72744305,-73.98240085,6,Alive,Good,Callery pear,Manhattan
40.75049526,-73.99715071,16,Alive,Good,Callery pear,Manhattan
40.75339858,-73.97294071,7,Alive,Fair,Callery pear,Manhattan
40.73401267,-73.98491854,7,Alive,Fair,Callery pear,Manhattan
40.78483417,-73.95403329,7,Alive,Good,Callery pear,Manhattan
40.72277984,-73.9814952,13,Alive,Fair,Callery pear,Manhattan
40.72782372,-74.00713488,4,Alive,Good,Callery pear,Manhattan
40.78909436,-73.9744598,9,Alive,Fair,Callery pear,Manhattan
40.81998283,-73.94973123,10,Alive,Good,Callery pear,Manhattan
40.75019463,-73.996709,9,Alive,Good,Callery pear,Manhattan
40.750161,-73.99662869,11,Alive,Good,Callery pear,Manhattan
40.78611371,-73.95309858,8,Alive,Fair,Callery pear,Manhattan
40.72475965,-73.98062058,7,Alive,Good,Callery pear,Manhattan
40.75336542,-73.97286171,7,Alive,Fair,Callery pear,Manhattan
40.80270171,-73.94155426,10,Alive,Poor,Callery pear,Manhattan
40.74201234,-73.99637076,16,Alive,Good,Callery pear,Manhattan
40.78500853,-73.9528248,9,Alive,Good,Callery pear,Manhattan
40.7500155,-73.99600328,12,Alive,Good,Callery pear,Manhattan
40.82017234,-73.94959252,2,Alive,Good,Callery pear,Manhattan
40.74147617,-73.99691694,7,Alive,Good,Callery pear,Manhattan
40.74191693,-73.99614405,14,Alive,Good,Callery pear,Manhattan
40.72281176,-73.98157094,12,Alive,Fair,Callery pear,Manhattan
40.73413792,-73.98521836,5,Alive,Poor,Callery pear,Manhattan
40.82390772,-73.94926098,6,Alive,Good,Callery pear,Manhattan
40.72455678,-73.98013851,15,Alive,Fair,Callery pear,Manhattan
40.79229374,-73.94444651,11,Alive,Good,Callery pear,Manhattan
40.72790185,-74.00514574,3,Alive,Good,Japanese zelkova,Manhattan
40.76556672,-73.98238019,3,Dead,NA,NA,Manhattan
40.82124807,-73.9535498,10,Alive,Good,Japanese zelkova,Manhattan
40.72775944,-74.00714537,8,Alive,Good,Callery pear,Manhattan
40.82395818,-73.94917533,8,Alive,Good,Callery pear,Manhattan
40.74157885,-73.99534078,0,Stump,NA,NA,Manhattan
40.7656003,-73.98245972,3,Dead,NA,NA,Manhattan
40.74383164,-74.00340943,8,Alive,Good,Japanese zelkova,Manhattan
40.74393821,-74.00333169,9,Alive,Good,Japanese zelkova,Manhattan
40.82153504,-73.9530664,9,Alive,Good,Japanese zelkova,Manhattan
40.78477049,-73.95161011,11,Alive,Good,Callery pear,Manhattan
40.78912614,-73.97453572,3,Alive,Good,Callery pear,Manhattan
40.81993486,-73.94976635,4,Alive,Good,Callery pear,Manhattan
40.72340905,-73.9829804,5,Alive,Good,Callery pear,Manhattan
40.78618608,-73.95367361,8,Alive,Good,Callery pear,Manhattan
40.77585014,-73.98195976,9,Alive,Fair,pin oak,Manhattan
40.85085838,-73.92993387,13,Alive,Good,pin oak,Manhattan
40.76159586,-73.98045062,7,Alive,Poor,Callery pear,Manhattan
40.8219479,-73.94370485,11,Alive,Good,Callery pear,Manhattan
40.79022939,-73.94348068,10,Alive,Fair,Callery pear,Manhattan
40.79030008,-73.94364796,10,Alive,Good,Callery pear,Manhattan
40.87159675,-73.91879488,5,Alive,Good,littleleaf linden,Manhattan
40.86116553,-73.92104615,4,Alive,Fair,littleleaf linden,Manhattan
40.82240969,-73.95088014,6,Alive,Good,littleleaf linden,Manhattan
40.86362607,-73.91916195,2,Alive,Fair,littleleaf linden,Manhattan
40.72769484,-74.00416227,10,Alive,Good,Callery pear,Manhattan
40.77524573,-73.97954149,4,Alive,Good,littleleaf linden,Manhattan
40.82369103,-73.9461812,12,Alive,Good,littleleaf linden,Manhattan
40.78665523,-73.94475164,4,Alive,Poor,silver linden,Manhattan
40.78613566,-73.95355349,10,Alive,Good,Callery pear,Manhattan
40.80805293,-73.95470818,5,Alive,Good,honeylocust,Manhattan
40.75792397,-73.96937298,4,Alive,Fair,Callery pear,Manhattan
40.73322716,-73.99514407,13,Alive,Good,honeylocust,Manhattan
40.72368657,-73.97780385,5,Alive,Good,littleleaf linden,Manhattan
40.78441137,-73.95187308,5,Alive,Fair,Callery pear,Manhattan
40.78431422,-73.95194339,11,Alive,Good,Callery pear,Manhattan
40.79232036,-73.94450968,10,Alive,Good,Callery pear,Manhattan
40.73925366,-74.00551493,10,Alive,Good,Callery pear,Manhattan
40.75242231,-74.00458155,8,Alive,Fair,honeylocust,Manhattan
40.82181019,-73.94338398,8,Alive,Good,Callery pear,Manhattan
40.82170353,-73.94313547,2,Alive,Good,Callery pear,Manhattan
40.79017178,-73.94334432,4,Alive,Fair,Callery pear,Manhattan
40.79614562,-73.943836,7,Alive,Good,Callery pear,Manhattan
40.71699454,-73.99249408,2,Alive,Good,silver linden,Manhattan
40.79033369,-73.9437275,10,Alive,Good,Callery pear,Manhattan
40.80309549,-73.94637437,15,Alive,Fair,green ash,Manhattan
40.73837434,-73.98619011,10,Alive,Good,green ash,Manhattan
40.87133613,-73.91461621,7,Alive,Good,green ash,Manhattan
40.78604702,-73.95334233,7,Alive,Good,Callery pear,Manhattan
40.75005377,-73.9963726,10,Alive,Good,honeylocust,Manhattan
40.75418948,-73.97287255,6,Alive,Good,honeylocust,Manhattan
40.74440128,-74.006423710000007,8,Alive,Good,honeylocust,Manhattan
40.76129214,-73.96058814,6,Alive,Fair,honeylocust,Manhattan
40.72757912,-74.00717478,11,Alive,Good,Callery pear,Manhattan
40.75032118,-73.99701125,7,Alive,Good,Callery pear,Manhattan
40.82336899,-73.95096124,17,Alive,Good,silver linden,Manhattan
40.72463942,-73.98033488,14,Alive,Fair,Callery pear,Manhattan
40.75348921,-73.97261452,8,Alive,Good,honeylocust,Manhattan
40.87179364,-73.91824914,3,Alive,Fair,Japanese zelkova,Manhattan
40.84944918,-73.93020441,3,Alive,Good,swamp white oak,Manhattan
40.73546018,-73.97573807,10,Alive,Good,honeylocust,Manhattan
40.80791579,-73.95480725,4,Alive,Good,honeylocust,Manhattan
40.7356904,-73.98742843,4,Alive,Good,black oak,Manhattan
40.79327416,-73.94677611,3,Dead,NA,NA,Manhattan
40.75415743,-73.9727977,5,Alive,Good,honeylocust,Manhattan
40.72733238,-74.00800735,9,Alive,Good,honeylocust,Manhattan
40.78179773,-73.9588373,11,Alive,Good,littleleaf linden,Manhattan
40.76039485,-73.96177005,6,Alive,Good,littleleaf linden,Manhattan
40.71498689,-73.99091119,3,Alive,Good,Chinese elm,Manhattan
40.71483033,-73.99099119,6,Alive,Good,Japanese zelkova,Manhattan
40.79532405,-73.94357294,6,Alive,Good,black oak,Manhattan
40.74258411,-73.99228407,4,Alive,Good,Callery pear,Manhattan
40.74242279,-73.99581754,9,Alive,Good,Callery pear,Manhattan
40.78998343,-73.97463014,7,Alive,Good,ginkgo,Manhattan
40.71907969,-73.99240021,6,Alive,Fair,ginkgo,Manhattan
40.8254838,-73.94551792,6,Alive,Good,Callery pear,Manhattan
40.725466,-73.9820164,11,Alive,Fair,tree of heaven,Manhattan
40.72611132,-73.98337086,6,Alive,Good,Callery pear,Manhattan
40.82067239,-73.94516908,13,Alive,Good,honeylocust,Manhattan
40.82048322,-73.94530857,6,Alive,Good,honeylocust,Manhattan
40.79002959,-73.97474017,11,Alive,Good,ginkgo,Manhattan
40.72437132,-73.9796978,5,Alive,Fair,Callery pear,Manhattan
40.7242916,-73.97950838,10,Alive,Fair,silver linden,Manhattan
40.82186824,-73.94351925,14,Alive,Good,Callery pear,Manhattan
40.78602417,-73.9432511,5,Alive,Fair,honeylocust,Manhattan
40.7903641,-73.94379947,10,Alive,Good,Callery pear,Manhattan
40.73454626,-73.98790066,7,Alive,Good,honeylocust,Manhattan
40.72533024,-74.00850289,5,Alive,Good,honeylocust,Manhattan
40.78917116,-73.97464327,3,Alive,Good,American linden,Manhattan
40.81138721,-73.96120759,11,Alive,Good,ginkgo,Manhattan
40.86973734,-73.92123193,7,Alive,Fair,honeylocust,Manhattan
40.75069078,-73.99789399,8,Alive,Good,honeylocust,Manhattan
40.75350717,-73.97291082,8,Alive,Fair,honeylocust,Manhattan
40.78973036,-73.97402689,11,Alive,Good,American linden,Manhattan
40.84770956,-73.93195874,9,Alive,Good,swamp white oak,Manhattan
40.79599527,-73.94516817,4,Alive,Good,swamp white oak,Manhattan
40.72905583,-74.00110612,2,Alive,Good,swamp white oak,Manhattan
40.73104005,-73.99365534,3,Alive,Good,swamp white oak,Manhattan
40.79054324,-73.94617665,6,Alive,Good,honeylocust,Manhattan
40.76435195,-73.97752213,4,Alive,Good,'Schubert' chokecherry,Manhattan
40.8208749,-73.95417838,4,Alive,Good,honeylocust,Manhattan
40.80699022,-73.94140722,5,Alive,Good,crab apple,Manhattan
40.74154635,-74.00071318,7,Alive,Good,honeylocust,Manhattan
40.78605845,-73.94333262,8,Alive,Good,honeylocust,Manhattan
40.74451663,-74.0059395,4,Alive,Good,American linden,Manhattan
40.73911731,-74.00553548,11,Alive,Good,honeylocust,Manhattan
40.73476818,-73.98671689,9,Alive,Good,ginkgo,Manhattan
40.71744196,-73.98865819,8,Alive,Good,honeylocust,Manhattan
40.81924765,-73.95283225,4,Alive,Fair,swamp white oak,Manhattan
40.82425551,-73.94506742,4,Alive,Good,swamp white oak,Manhattan
40.73828196,-73.98651645,8,Alive,Good,ginkgo,Manhattan
40.73838912,-73.98643864,7,Alive,Good,ginkgo,Manhattan
40.75050757,-73.99745642,7,Alive,Good,ginkgo,Manhattan
40.78612489,-73.94349061,11,Alive,Fair,honeylocust,Manhattan
40.77289219,-73.98172603,4,Alive,Good,ginkgo,Manhattan
40.73388797,-74.00059223,2,Alive,Good,American linden,Manhattan
40.78598483,-73.94315758,4,Alive,Fair,honeylocust,Manhattan
40.78985265,-73.9743184,13,Alive,Good,ginkgo,Manhattan
40.74423657,-74.00654368,7,Alive,Good,honeylocust,Manhattan
40.74434077,-74.00646778,6,Alive,Good,honeylocust,Manhattan
40.86035423,-73.91959031,7,Alive,Good,honeylocust,Manhattan
40.78095173,-73.95293355,11,Alive,Good,honeylocust,Manhattan
40.74157964,-74.00079206,8,Alive,Good,honeylocust,Manhattan
40.72796064,-74.0069537,4,Alive,Good,ginkgo,Manhattan
40.72365979,-73.97774045,10,Alive,Fair,littleleaf linden,Manhattan
40.82875347,-73.94821741,18,Alive,Good,littleleaf linden,Manhattan
40.78609167,-73.94341161,7,Alive,Fair,honeylocust,Manhattan
40.77292011,-73.98179236,6,Alive,Good,ginkgo,Manhattan
40.82858853,-73.94369595,12,Alive,Good,American linden,Manhattan
40.72766988,-74.00388568,10,Alive,Good,ginkgo,Manhattan
40.87173841,-73.91832464,11,Alive,Poor,honeylocust,Manhattan
40.75414445,-73.97213712,6,Alive,Good,honeylocust,Manhattan
40.78981074,-73.97421849,15,Alive,Good,ginkgo,Manhattan
40.72839895,-73.99875591,16,Alive,Good,American linden,Manhattan
40.82319139,-73.9441419,12,Alive,Good,swamp white oak,Manhattan
40.81857167,-73.95342463,4,Alive,Fair,green ash,Manhattan
40.8703203,-73.91730131,3,Alive,Fair,American linden,Manhattan
40.72773235,-74.00340467,4,Alive,Good,ginkgo,Manhattan
40.78628807,-73.94387861,10,Alive,Fair,honeylocust,Manhattan
40.72773022,-74.00455423,7,Alive,Fair,honeylocust,Manhattan
40.76477129,-73.9824537,9,Alive,Fair,honeylocust,Manhattan
40.86785806,-73.92681528,3,Alive,Good,littleleaf linden,Manhattan
40.75110133,-74.00152146,6,Alive,Fair,littleleaf linden,Manhattan
40.75116092,-74.0014782,7,Alive,Poor,littleleaf linden,Manhattan
40.80692329,-73.94124789,4,Alive,Fair,crab apple,Manhattan
40.75122196,-74.00143389,6,Alive,Poor,littleleaf linden,Manhattan
40.72218281,-73.98169407,12,Alive,Fair,littleleaf linden,Manhattan
40.78215313,-73.9555147,8,Alive,Good,littleleaf linden,Manhattan
40.73450367,-73.98779967,6,Alive,Good,littleleaf linden,Manhattan
40.82113517,-73.95373997,9,Alive,Good,honeylocust,Manhattan
40.79189695,-73.94571325,10,Alive,Good,honeylocust,Manhattan
40.81979637,-73.94635612,3,Alive,Good,honeylocust,Manhattan
40.81972137,-73.94618367,3,Alive,Good,honeylocust,Manhattan
40.87084074,-73.91607451,13,Alive,Good,honeylocust,Manhattan
40.73813371,-73.98662408,8,Alive,Good,ginkgo,Manhattan
40.78098068,-73.95300161,12,Alive,Good,honeylocust,Manhattan
40.73468158,-73.98651102,2,Alive,Good,honeylocust,Manhattan
40.73407397,-73.98506529,9,Alive,Good,ginkgo,Manhattan
40.75001141,-73.99627143,10,Alive,Good,honeylocust,Manhattan
40.74428075,-74.0065115,6,Alive,Good,honeylocust,Manhattan
40.86028718,-73.91963978,9,Alive,Good,honeylocust,Manhattan
40.87065175,-73.91769499,10,Alive,Poor,American linden,Manhattan
40.82704761,-73.94455431,8,Alive,Good,honeylocust,Manhattan
40.79391538,-73.94412967,10,Alive,Good,honeylocust,Manhattan
40.81971795,-73.9522374,5,Alive,Good,honeylocust,Manhattan
40.79074494,-73.94665634,13,Alive,Good,honeylocust,Manhattan
40.86130541,-73.91945493,3,Alive,Fair,honeylocust,Manhattan
40.75435873,-73.97197843,9,Alive,Good,ginkgo,Manhattan
40.78967572,-73.97389663,13,Alive,Good,ginkgo,Manhattan
40.72830564,-73.99883467,13,Alive,Good,honeylocust,Manhattan
40.80695675,-73.94132755,3,Alive,Fair,crab apple,Manhattan
40.78090749,-73.95282958,10,Alive,Good,honeylocust,Manhattan
40.82477055,-73.94603406,7,Alive,Good,honeylocust,Manhattan
40.82439659,-73.94540072,10,Alive,Fair,honeylocust,Manhattan
40.79505831,-73.94294461,14,Alive,Good,honeylocust,Manhattan
40.82482058,-73.94688154,4,Alive,Good,littleleaf linden,Manhattan
40.82872422,-73.94814786,7,Alive,Good,littleleaf linden,Manhattan
40.73431891,-73.99560678,13,Alive,Good,littleleaf linden,Manhattan
40.7845244,-73.95166504,13,Alive,Good,Callery pear,Manhattan
40.73640574,-73.99480298,14,Alive,Fair,Callery pear,Manhattan
40.78563041,-73.95062935,5,Alive,Poor,Callery pear,Manhattan
40.73180551,-73.99331385,11,Alive,Fair,Callery pear,Manhattan
40.72764459,-74.0036055,5,Alive,Fair,ginkgo,Manhattan
40.75441422,-73.97193734,5,Alive,Good,ginkgo,Manhattan
40.71646703,-73.99155447,10,Alive,Good,honeylocust,Manhattan
40.77506906,-73.97938117,3,Alive,Good,cherry,Manhattan
40.82347822,-73.94713669,23,Alive,Good,sugar maple,Manhattan
40.76882569,-73.96237059,3,Alive,Fair,cherry,Manhattan
40.85989079,-73.92244199,7,Alive,Good,pin oak,Manhattan
40.82331465,-73.95250017,3,Alive,Fair,English oak,Manhattan
40.8215412,-73.94582104,8,Alive,Fair,pin oak,Manhattan
40.80530098,-73.93987323,16,Alive,Good,pin oak,Manhattan
40.7908624,-73.94693568,11,Alive,Good,honeylocust,Manhattan
40.7279399,-74.00673968,4,Alive,Good,ginkgo,Manhattan
40.74643693,-73.99710734,7,Alive,Fair,red maple,Manhattan
40.82609724,-73.94577667,10,Alive,Fair,pin oak,Manhattan
40.73144703,-73.99156689,15,Alive,Fair,Sophora,Manhattan
40.80312802,-73.94275269,7,Alive,Good,Sophora,Manhattan
40.82631342,-73.94628984,14,Alive,Good,pin oak,Manhattan
40.73405983,-73.98703697,4,Alive,Good,honeylocust,Manhattan
40.87054168,-73.91756425,13,Alive,Fair,ginkgo,Manhattan
40.79381382,-73.94388909,8,Alive,Good,honeylocust,Manhattan
40.71896124,-73.99246073,4,Alive,Fair,honeylocust,Manhattan
40.76585371,-73.98306003,4,Alive,Good,honeylocust,Manhattan
40.73282714,-73.99419173,12,Alive,Fair,London planetree,Manhattan
40.81975683,-73.94626519,3,Alive,Good,honeylocust,Manhattan
40.86069786,-73.92185051,6,Alive,Good,pin oak,Manhattan
40.82569521,-73.94712892,12,Alive,Good,pin oak,Manhattan
40.83337696,-73.94120665,4,Alive,Poor,honeylocust,Manhattan
40.79299564,-73.94415786,3,Alive,Good,American linden,Manhattan
40.80458282,-73.96811335,12,Alive,Poor,American linden,Manhattan
40.82306932,-73.94318607,7,Alive,Fair,American linden,Manhattan
40.79700145,-73.94514999,4,Alive,Good,ginkgo,Manhattan
40.86455634,-73.92021733,4,Alive,Good,honeylocust,Manhattan
40.82152235,-73.95265635,3,Alive,Good,red maple,Manhattan
40.82613318,-73.94586199,5,Alive,Fair,littleleaf linden,Manhattan
40.77197321,-73.97954203,8,Alive,Good,pin oak,Manhattan
40.82177588,-73.9457117,10,Alive,Fair,pin oak,Manhattan
40.82307069,-73.94930862,4,Alive,Fair,littleleaf linden,Manhattan
40.7166342,-73.9886776,2,Alive,Fair,littleleaf linden,Manhattan
40.75070005,-74.00147025,7,Alive,Good,littleleaf linden,Manhattan
40.86532031,-73.92100192,2,Alive,Poor,littleleaf linden,Manhattan
40.82355404,-73.95232341,4,Alive,Good,pin oak,Manhattan
40.79509195,-73.94302414,11,Alive,Good,honeylocust,Manhattan
40.78213657,-73.97888318,11,Alive,Good,pin oak,Manhattan
40.78762375,-73.95316663,10,Alive,Good,pin oak,Manhattan
40.74235892,-74.0047497,7,Alive,Good,pin oak,Manhattan
40.76924871,-73.96293846,12,Alive,Good,honeylocust,Manhattan
40.86195284,-73.92407452,6,Alive,Fair,willow oak,Manhattan
40.79073514,-73.95047666,4,Alive,Fair,London planetree,Manhattan
40.82685161,-73.94469994,9,Alive,Good,honeylocust,Manhattan
40.73888525,-74.00557047,7,Alive,Good,honeylocust,Manhattan
40.80266178,-73.9414595,7,Alive,Good,ginkgo,Manhattan
40.793881,-73.94404821,8,Alive,Good,honeylocust,Manhattan
40.79500493,-73.94281838,15,Alive,Good,honeylocust,Manhattan
40.76884654,-73.96140554,7,Alive,Good,willow oak,Manhattan
40.71915848,-73.99235996,8,Alive,Good,ginkgo,Manhattan
40.82024112,-73.9534758,3,Alive,Poor,pond cypress,Manhattan
40.79384741,-73.94396865,8,Alive,Good,honeylocust,Manhattan
